,label,text,length,title,title_length,click_through,abandoned_cart,unsubscribed,open_rate,num_pics,num_videos,video_length,length_binned,title_length_binned,campaign_type,industry
2298,0,Dont pick up d call when something important is There to tell. Hrishi,13,Dont pick up d call when something important is There to tell,12,1,1,0,0,2,0,81,med,big,Abandoned_Cart,Hospitality
2300,0,Nothin comes to my mind. ÌÏ help me buy hanger lor. Ur laptop not heavy?,15,Nothin comes to my mind,5,0,0,1,1,2,0,32,med,med,Abandoned_Cart,Medical
2301,0,"&lt;#&gt; , that's all? Guess that's easy enough",8,"&lt;#&gt; , that's all? Guess that's easy enough",8,1,1,0,0,2,2,196,small,med,Survey,Automotive
2302,0,We can make a baby in yo tho,8,We can make a baby in yo tho,8,0,0,1,1,2,0,196,small,med,Survey,Industrial
2303,0,Should I tell my friend not to come round til like  &lt;#&gt; ish?,13,Should I tell my friend not to come round til like  &lt;#&gt; ish?,13,1,0,1,1,0,2,6,med,bigger,No_Opener,Medical
2304,0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,29,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear,27,1,1,1,1,5,0,143,big,biggest,No_Opener,Real_Estate
2305,0,Still in the area of the restaurant. Ill try to come back soon,13,Still in the area of the restaurant,7,1,1,1,1,5,1,205,med,med,No_Opener,Automotive
2306,0,"Aight that'll work, thanks",4,"Aight that'll work, thanks",4,0,1,0,1,5,2,7,small,small,Revenue_Based,Automotive
2308,1,Moby Pub Quiz.Win a å£100 High Street prize if u know who the new Duchess of Cornwall will be? Txt her first name to 82277.unsub STOP å£1.50 008704050406 SP Arrow,30,Moby Pub Quiz,3,1,1,0,0,1,2,151,big,small,No_Opener,Industrial
2309,0,"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",14,"I have 2 sleeping bags, 1 blanket and paper and  phone details",12,1,1,1,1,0,1,109,med,big,Engagement_Campaign,Hospitality
2310,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+ ,28,You have won a Nokia 7250i,6,0,1,1,0,0,3,42,big,med,Engagement_Campaign,Real_Estate
2311,1,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",26,"Congratulations! Thanks to a good friend U have WON the å£2,000 Xmas prize",13,0,1,1,0,4,2,211,big,bigger,Promotional,Real_Estate
2312,1,"tddnewsletter@emc1.co.uk (More games from TheDailyDraw) Dear Helen, Dozens of Free Games - with great prizesWith..",15,tddnewsletter@emc1,1,1,1,1,0,3,1,198,med,small,Promotional,Medical
2313,0,So what do you guys do.,6,So what do you guys do,6,0,0,0,0,2,1,174,small,med,No_Opener,Real_Estate
2314,0,Also that chat was awesome but don't make it regular unless you can see her in person,17,Also that chat was awesome but don't make it regular unless you can see her in person,17,1,1,1,1,2,2,120,med,biggest,Survey,Real_Estate
2315,0,That's significant but dont worry.,5,That's significant but dont worry,5,0,1,0,0,4,0,77,small,med,Survey,Real_Estate
2316,0,That's cause your old. I live to be high.,9,That's cause your old,4,0,1,1,0,3,0,29,small,small,Abandoned_Cart,Hospitality
2317,0,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai..........",26,"Waqt se pehle or naseeb se zyada kisi ko kuch nahi milta,Zindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai",26,1,1,1,0,2,3,115,big,biggest,Abandoned_Cart,Industrial
2318,0,On the way to office da..,6,On the way to office da,6,0,0,0,0,4,2,103,small,med,Abandoned_Cart,Medical
2319,0,In which place do you want da.,7,In which place do you want da,7,1,1,1,1,2,2,228,small,med,Revenue_Based,Automotive
2320,0,This pain couldn't have come at a worse time.,9,This pain couldn't have come at a worse time,9,1,0,0,1,5,2,59,small,big,Abandoned_Cart,Hospitality
2322,0,Should I be stalking u?,5,Should I be stalking u?,5,0,0,0,1,4,3,198,small,med,Revenue_Based,Automotive
2323,0,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.,18,Sorry dude,2,0,1,1,1,5,0,55,med,small,Promotional,Hospitality
2324,0,Ok lor.,2,Ok lor,2,0,1,1,0,2,2,24,small,small,Abandoned_Cart,Industrial
2325,0,Apps class varaya elaya.,4,Apps class varaya elaya,4,0,1,1,1,4,0,159,small,small,Revenue_Based,Real_Estate
2327,1,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",27,"URGENT! Your mobile number *************** WON a å£2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm",27,1,1,1,1,3,0,2,big,biggest,Survey,Real_Estate
2328,0,That day you asked about anand number. Why:-),8,That day you asked about anand number,7,1,1,1,1,4,3,51,small,med,Engagement_Campaign,Industrial
2329,0,Am surfing online store. For offers do you want to buy any thing.,13,Am surfing online store,4,0,1,0,0,4,3,231,med,small,Promotional,Real_Estate
2330,0,Long beach lor. Expected... U having dinner now?,8,Long beach lor,3,0,0,0,0,4,3,90,small,small,Survey,Real_Estate
2331,0,At home by the way,5,At home by the way,5,0,1,1,0,4,3,143,small,med,Abandoned_Cart,Automotive
2332,0,We are both fine. Thanks,5,We are both fine,4,0,0,1,0,3,0,199,small,small,Survey,Real_Estate
2333,0,What happen to her tell the truth,7,What happen to her tell the truth,7,0,1,1,1,4,1,132,small,med,No_Opener,Hospitality
2334,0,Do you like Italian food?,5,Do you like Italian food?,5,0,1,1,1,1,3,217,small,med,Engagement_Campaign,Real_Estate
2335,0,Which is weird because I know I had it at one point,12,Which is weird because I know I had it at one point,12,1,0,1,0,5,1,83,med,big,No_Opener,Industrial
2336,0,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",15,"\Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!\""""",15,1,1,0,0,3,0,184,med,bigger,Survey,Industrial
2337,0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,13,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,13,1,0,0,1,2,1,122,med,bigger,Revenue_Based,Automotive
2338,0,"Alright, see you in a bit",6,"Alright, see you in a bit",6,0,0,0,1,0,0,239,small,med,Engagement_Campaign,Hospitality
2339,0,Cheers for the message Zogtorius. IåÕve been staring at my phone for an age deciding whether to text or not.,20,Cheers for the message Zogtorius,5,1,0,1,1,3,0,110,med,med,Engagement_Campaign,Hospitality
2340,0,I will take care of financial problem.i will help:),9,I will take care of financial problem,7,1,0,1,1,2,3,199,small,med,Engagement_Campaign,Medical
2341,0,Tell dear what happen to you. Why you talking to me like an alian,14,Tell dear what happen to you,6,1,1,1,0,0,3,193,med,med,Engagement_Campaign,Real_Estate
2342,1,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,24,Double your mins & txts on Orange or 1/2 price linerental - Motorola and SonyEricsson with B/Tooth FREE-Nokia FREE Call MobileUpd8 on 08000839402 or2optout/HV9D,24,0,1,0,1,1,3,56,big,biggest,Engagement_Campaign,Medical
2345,0,"Hi this is yijue, can i meet u at 11 tmr?",11,"Hi this is yijue, can i meet u at 11 tmr?",11,0,1,0,0,5,0,227,med,big,Engagement_Campaign,Medical
2346,0,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,12,Its posible dnt live in  &lt;#&gt; century cm frwd n thnk different,12,1,1,0,0,2,2,164,med,big,Engagement_Campaign,Real_Estate
2347,0,But i dint slept in afternoon.,6,But i dint slept in afternoon,6,0,0,0,0,3,3,142,small,med,Engagement_Campaign,Automotive
2348,0,That seems unnecessarily affectionate,4,That seems unnecessarily affectionate,4,1,0,0,1,0,2,55,small,small,Survey,Automotive
2349,0,Yar else i'll thk of all sorts of funny things.,10,Yar else i'll thk of all sorts of funny things,10,0,1,1,0,5,1,105,small,big,Abandoned_Cart,Real_Estate
2351,1,"Download as many ringtones as u like no restrictions, 1000s 2 choose. U can even send 2 yr buddys. Txt Sir to 80082 å£3 ",24,"Download as many ringtones as u like no restrictions, 1000s 2 choose",12,1,1,0,0,1,2,72,big,big,Engagement_Campaign,Real_Estate
2352,0,Thats cool. How was your day?,6,Thats cool,2,1,0,1,0,2,3,42,small,small,Revenue_Based,Industrial
2353,1,Please CALL 08712402902 immediately as there is an urgent message waiting for you.,13,Please CALL 08712402902 immediately as there is an urgent message waiting for you,13,0,0,1,0,1,1,215,med,bigger,No_Opener,Medical
2354,0,R we going with the  &lt;#&gt;  bus?,7,R we going with the  &lt;#&gt;  bus?,7,0,1,0,0,0,2,201,small,med,Abandoned_Cart,Automotive
2355,0,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ... I LOVE YOU! Can you hear it ? I screamed it across the sea for all the world to hear. Ahmad al Hallaq is loved ! and owned ! *possessive passionate kiss*",62,"Hello, my love ! How went your day ? Are you alright ? I think of you, my sweet and send a jolt to your heart to remind you ",29,0,0,1,0,4,2,235,biggest,biggest,Revenue_Based,Automotive
2356,0,No..he joined today itself.,4,No,1,0,1,1,0,2,2,159,small,small,Engagement_Campaign,Medical
2357,0,Okay same with me. Well thanks for the clarification,9,Okay same with me,4,0,1,0,0,1,0,209,small,small,No_Opener,Medical
2358,0,I'll talk to the others and probably just come early tomorrow then,12,I'll talk to the others and probably just come early tomorrow then,12,1,0,0,1,2,1,201,med,big,Revenue_Based,Hospitality
2359,1,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",28,"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone, txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic",28,1,1,1,1,5,0,185,big,biggest,Revenue_Based,Real_Estate
2360,0,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",24,"Had the money issue weigh me down but thanks to you, I can breathe easier now",16,0,1,0,1,3,0,61,big,bigger,Engagement_Campaign,Automotive
2361,0,Hi. I'm sorry i missed your call. Can you pls call back.,12,Hi,1,1,1,0,1,5,2,123,med,small,Engagement_Campaign,Automotive
2363,1,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play å£250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",30,Fantasy Football is back on your TV,7,0,0,1,1,4,2,15,big,med,Survey,Hospitality
2364,0,Ok then no need to tell me anything i am going to sleep good night,15,Ok then no need to tell me anything i am going to sleep good night,15,1,0,0,1,2,3,119,med,bigger,No_Opener,Real_Estate
2365,0,Ok try to do week end course in coimbatore.,9,Ok try to do week end course in coimbatore,9,0,0,0,0,2,2,221,small,big,Survey,Industrial
2366,1,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,32,Tone Club: Your subs has now expired 2 re-sub reply MONOC 4 monos or POLYC 4 polys 1 weekly @ 150p per week Txt STOP 2 stop This msg free Stream 0871212025016,32,1,0,1,1,1,2,83,big,biggest,Promotional,Hospitality
2367,0,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),24,V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census,21,0,0,1,1,3,0,7,big,biggest,Abandoned_Cart,Hospitality
2368,0,If you r @ home then come down within 5 min,11,If you r @ home then come down within 5 min,11,1,0,0,0,2,3,227,med,big,Abandoned_Cart,Industrial
2369,0,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied \Boost is d secret of my energy\"" n instantly d girl shouted \""our energy\"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8""",96,A Boy loved a gal,5,1,0,0,0,4,3,102,biggest,med,No_Opener,Hospitality
2370,0,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",24,"That day Ì_ say Ì_ cut ur hair at paragon, is it called hair sense? Do Ì_ noe how much is a hair cut? ",24,1,1,1,0,5,3,52,big,biggest,Engagement_Campaign,Real_Estate
2371,0,"Hmm, too many of them unfortunately... Pics obviously arent hot cakes. Its kinda fun tho",15,"Hmm, too many of them unfortunately",6,0,1,0,1,1,2,105,med,med,No_Opener,Hospitality
2372,0,Watching tv lor... Y she so funny we bluff her 4 wat. Izzit because she thk it's impossible between us?,20,Watching tv lor,3,1,1,1,0,3,2,14,med,small,Survey,Real_Estate
2373,1,XMAS Prize draws! We are trying to contact U. Todays draw shows that you have won a å£2000 prize GUARANTEED. Call 09058094565 from land line. Valid 12hrs only,28,XMAS Prize draws! We are trying to contact U,9,0,1,0,0,3,2,39,big,big,Promotional,Real_Estate
2374,0,Dunno lei he neva say...,5,Dunno lei he neva say,5,0,0,0,1,0,0,207,small,med,Survey,Real_Estate
2375,0,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,20,Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx,20,1,0,0,1,0,3,222,med,biggest,Survey,Hospitality
2376,0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.,18,I'm on my way home,5,1,0,1,1,3,0,56,med,med,Revenue_Based,Hospitality
2377,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,22,YES! The only place in town to meet exciting adult singles is now in the UK,16,1,1,1,0,4,3,61,big,bigger,No_Opener,Medical
2378,0,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",28,"Hi, Mobile no",3,1,1,0,0,3,0,34,big,small,Survey,Hospitality
2379,0,"Good evening Sir, hope you are having a nice day. I wanted to bring it to your notice that I have been late in paying rent for the past few months and have had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thank you for everything.",98,"Good evening Sir, hope you are having a nice day",10,1,1,1,0,1,2,128,biggest,big,Revenue_Based,Hospitality
2380,0,"If i let you do this, i want you in the house by 8am.",14,"If i let you do this, i want you in the house by 8am",14,0,0,0,1,1,3,46,med,bigger,Revenue_Based,Hospitality
2381,0,"Best line said in Love: . \I will wait till the day I can forget u Or The day u realize that u cannot forget me.\""... Gn""",27,Best line said in Love: ,5,1,0,0,1,0,0,29,big,med,No_Opener,Automotive
2382,0,I will reach before ten morning,6,I will reach before ten morning,6,1,1,1,1,4,1,176,small,med,No_Opener,Industrial
2383,0,Your pussy is perfect!,4,Your pussy is perfect!,4,0,0,1,1,1,2,31,small,small,Promotional,Hospitality
2385,1,"Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002. PoBox1, W14RG 150p",27,Someone has contacted our dating service and entered your phone becausethey fancy you! To find out who it is call from a landline 09058098002,24,1,1,0,1,5,0,173,big,biggest,Abandoned_Cart,Real_Estate
2386,0,No message..no responce..what happend?,4,No message,2,0,0,1,1,1,1,211,small,small,No_Opener,Hospitality
2387,0,Also where's the piece,4,Also where's the piece,4,0,0,0,0,5,2,205,small,small,Revenue_Based,Automotive
2388,0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal. ..""",13,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine \KUDI\""yarasu dhina vaazhthukkal",12,1,0,0,0,4,0,169,med,big,Engagement_Campaign,Hospitality
2389,0,Boo. How's things? I'm back at home and a little bored already :-(,13,Boo,1,0,1,0,1,4,0,169,med,small,No_Opener,Medical
